"N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "N13" "N14" "N15" "N16" "N17" "N18" "N19" "N20" "N21" "N22" "N23" "N24" "N25" "N26" "N27" "N28" "N29" "N30"
"11" 0.146454638031688 0.178293623639207 -1.10310374214177 0.0307494824075859 0.0623058048736324 0.0278682614606584 -1.10310374214177 0.144321307452862 -0.0234353792333615 0.046733781213921 0.152010283524371 -0.0465644098749223 0.233232690558178 -0.0135554750860252 0.208235476380494 0.0201966683735468 -0.00684406425080667 0.0509943282921716 0.119454719554681 0.145524540666486 0.143049420615919 0.0912576512192043 0.114345934654064 -0.140727460254378 -0.163874446757125 0.0275925715678681 0.158613974585058 -0.0717843760065998 0.0307740330787223 -0.0790242367710749
"12" -0.168731978749107 0.0359389766961851 -1.09627622705335 -0.1163115795013 0.0604090171508486 -0.192880138249579 -1.09627622705335 -0.0154577027466405 -0.051260236690626 -0.149596944351542 0.212695365042379 0.0289070945970083 0.0161469661375392 -0.0122669046371339 0.0889711477778102 0.0708585238878038 0.00367093159644792 -0.0707698611572029 -0.084124896603126 -0.0949771856791551 -0.0393715143622799 0.0366872928794844 0.0374747705716347 0.107910970650398 0.0152882866051422 -0.0439082665758537 -0.124214776749273 0.00998163405705444 -0.00270274568551605 0.00131444367586337
"13" -0.0767663050038239 0.136055581187357 -1.025060924821 0.220796841323889 0.0916183731451071 0.242382509011196 -1.025060924821 -0.178821035121866 0.129923865336204 0.0344728374007024 0.0865889350568043 0.0316929103863095 -0.0353464335539004 -0.0136771502471328 0.0784098945018494 -0.0782062853646111 0.0706593095197903 -0.00129260791004526 0.0427070564130672 0.316272469351399 -0.0545041032317414 -0.0579503273681235 0.0660600222484653 -0.0923746369641172 0.0335000518818302 0.05391377976245 0.0970771208833937 0.0717503473243549 0.10091804482242 0.00136936011749913
"14" 0.170290321810649 0.0339760293596047 -0.846594940674416 -0.00631326378758725 0.0774626675196268 -0.147075128331374 -0.846594940674416 -0.029797144075093 0.0912131020400686 -0.0733803232304336 0.0260019223779385 0.138545718897267 0.14689788206754 0.0811479663494854 -0.0285956241828584 -0.0317245140210883 -0.00933649994090822 0.215223397502808 0.113631181340245 -0.057045328768399 0.0870705989210542 -0.0311647960798301 -0.0287313038751491 -0.076638113067332 -0.240582553924703 -0.100166659318541 -0.0302883222074905 0.172021103532909 -0.0182589703496685 0.0262414483558215
"15" 0.146285669444975 0.0530292417963944 -0.841014317597663 0.0362623305592143 -0.0501788524787346 0.0288955641576866 -0.841014317597663 0.1215602846984 -0.0935798116959967 0.0534446596136083 0.0582844778003888 0.0254842236290722 0.0997228256306114 -0.0504836961389892 -0.0715482625261941 -0.040037043048118 -0.148042581053483 0.0222233408630012 0.134707284481965 -0.13082757061975 -0.0304416598667059 -0.102324392049524 -0.114143344934154 -0.0233396399367779 0.0626905771806862 -0.08685422691825 0.139606689682237 -0.0675202412550042 -0.00348162463168595 -0.0433260927905585
"16" -0.0339950409282372 -0.061110637634706 -1.13956869365699 0.00589815870853693 -0.0350261715663011 0.0504276819165775 -1.13956869365699 0.122168566079324 -0.137893764422089 0.0492317284842591 -0.0383814247649751 0.205124060583576 0.09699013921454 0.0406016061437394 -0.0206867154879375 -0.0272061347874144 -0.11793950088048 0.0587519729694297 0.0206080292246122 0.0489529492460275 -0.047673487500536 -0.333064439579574 -0.183765393447006 0.0788109417433229 -0.0391058937140243 0.11913191448855 0.253426895479552 0.118630144574547 0.0301223812323677 0.17383719262141
"17" 0.294036027939422 0.131500430731237 -1.04314739090912 0.100718257274422 -0.109621512876341 0.0414121988466543 -1.04314739090912 -0.00498741898584493 0.0433716464312429 0.0494371176571815 -0.00303782250044779 0.0085284988366293 0.0994930000971743 -0.0242211577746734 -0.090452637348009 -0.214336764123534 0.031054316166808 0.155749739623181 0.0282787163665264 0.0260313643803462 0.0517114410954922 -0.173405065896741 -0.0353794276079942 -0.0393666287519712 0.0662115208651754 0.211561280518924 0.0945454405208914 -0.128405136084749 -0.0143467343910466 0.0625254218467004
"18" 0.0630869464689836 -0.0568659329976676 -1.03366197090787 0.128707931520944 -0.173125143210007 0.0225253628238593 -1.03366197090787 0.0534748507707492 0.063619406613245 0.0015432065912922 0.0394335752111201 0.102542641231921 0.127852381383096 0.113596784515166 0.254467401887208 -0.0950869328106763 0.0520701411120218 0.0366387929495518 0.00583236492838766 0.0910560828139019 0.073513517596498 -0.0987687843504568 0.0950491123131202 -0.0157181489660434 0.046141984554146 0.127834441084537 0.0134350647949877 -0.0745991460438409 0.00219651095268557 0.133590472076466
"19" -0.110913316873126 0.00322239832601649 -0.949996443309646 0.18867110193853 0.0863723593705085 0.080390015628399 -0.949996443309646 -0.259701869675057 0.162436509283637 -0.172127549225295 -0.0436497301561973 -0.0180217304733672 0.0556862829495323 0.0201563043423479 -0.0305207678194796 -0.0885202976427698 0.198282464255046 0.0047304249444959 -0.0521884891623345 0.0684669584339302 -0.0305182697196008 0.0839191912672551 -0.0415657115728878 0.16332060564907 -0.00546952395932156 -0.0446392615793558 0.0451112031887705 -0.00398693666621613 -0.17622584843897 0.0362518949151017
"20" 0.272947032774677 -0.0154418490332565 -0.948507300322513 0.0664338593932619 -0.00900727277920957 -0.0341396820718852 -0.948507300322513 0.0453510325115924 -0.000944345854105967 -0.0854961686424664 0.0658673351302188 0.0314912830692798 -0.130205413486266 0.161523204055391 0.0274558593044708 -0.0804022741746776 0.141024805232385 -0.0248740697994043 0.113846251487213 -0.0899350779256922 -0.0190577519553856 -0.0241962060952811 0.174725403658872 -0.029777003079992 -0.0643820075243079 0.250477276437551 -0.0780082865277046 -0.231283859777922 -0.11651466977704 0.00700156303284239
"21" -0.0361594650847743 -0.0364313099301096 -0.833928589312139 -0.168354889327019 -0.0914413223374686 -0.103881922760306 -0.833928589312139 0.0416328518601516 0.0159347841019585 0.0420011172991489 -0.0940316655441951 -0.131074424518037 -0.0331603632764278 0.0893327661338698 -0.13830327148343 -0.0896201093699905 -0.117685565674668 0.0607577571696412 -0.0742663190281578 -0.0750705645319038 0.1444235315119 -0.160205166129471 0.0362192848117515 0.019041890747165 0.0330994853186585 0.000203953153492648 0.0953302399079003 -0.0861042137679935 -0.0916110819429979 -0.125348513794494
"22" -0.0850830682963969 0.0444721990299979 -0.916438702371498 -0.0749135355646617 0.0854058985253869 0.0389998995147609 -0.916438702371498 0.0635482808416014 -0.116947243846261 -0.00145797510789744 -0.14334957757155 -0.126112451447541 0.0280683864641026 0.21027400592379 -0.0592658264975014 0.0938406536675864 -0.162434006738804 -0.0355341662342476 -0.0808349202858463 0.00495711031677115 0.133732587039953 -0.0256503097701684 0.0375214456059811 0.0511633910704075 0.0190446620481144 0.104641881242322 -0.0535323618599558 -0.0333537664895007 0.00517610273602104 -0.119210121713464
"23" 0.0530431105785247 -0.0582197048298471 -0.961092095000502 -0.242223425602674 -0.172077814899618 -0.00846245459044263 -0.961092095000502 -0.0588213393658736 0.183840720659302 -0.0835178542725981 0.0460563454939387 -0.0855082843600821 0.00827556772004126 -0.120680605524822 -0.054171757603946 0.0583123829955529 -0.0265829651614135 0.0246375317507912 0.00635107356649572 0.0928109258872951 -0.0180613904334016 0.0992273631955871 -0.0520716328996372 0.150426140863492 -0.15966835181917 0.0258204349229268 -0.0318210568635722 -0.213609264353137 -0.00698012195612354 0.00725023890677125
"24" -0.0779605555804417 0.00385412923226231 -1.09150483157403 -0.0272488249939584 -0.0837935986664331 0.0154848362399828 -1.09150483157403 0.05333586390817 0.121537853643203 -0.0412911342256553 0.152092480204661 -0.0597369088399515 0.212836008580049 -0.0577406440096863 -0.155136279697723 0.0771475300088859 -0.0738107539512462 -0.0954786666785713 -7.87907181692825e-05 0.0202197149264707 0.0632675964432704 -0.113957330150555 0.164531463124633 -0.0640738779446077 -0.0985834820923779 -0.0231971755865542 -0.0158890464613337 0.0468891336366223 -0.0177142939215051 -0.0176708271792558
"25" -0.190610538641362 -0.0984542256126669 -0.902412739422775 -0.0400155537357098 0.0585761006215358 0.137796911439105 -0.902412739422775 0.124972153571223 0.132042530394587 -0.0547755981808344 -0.0827681144274571 0.0706938900085586 0.0412279169108586 0.105563919260296 0.0839729215902113 -0.0362929911120539 0.03916028269053 -0.240747341099456 0.038571068901604 0.0786094297387863 -0.0293336747565407 0.0430353542095882 0.106714230170576 -0.127340220975371 -0.116970246118894 -0.0311556906035158 0.253891265143998 0.0845629129000368 -0.129567143718323 -0.0247053964443047
"26" -0.0578166047591686 -0.0371219592601503 -1.17903983923981 0.141651476296898 0.0096630686481238 -0.0474084966682801 -1.17903983923981 0.051559885299566 0.0314649470501627 -0.110014974623374 0.0405351095398978 0.0802730630821166 -0.0652896589993328 0.0396779690460384 0.0393671197585646 -0.10741534311437 0.073353341982507 -0.084830594266948 0.117082196113523 0.124135606564459 -0.027043388992036 0.0166413143412599 0.243483882859359 0.0784496327876809 -0.0889413129853516 0.174085466080175 -0.0803882410587834 0.033633809284553 -0.106302083007553 0.136354321154555
"27" -0.0114278100151936 0.0869835251327751 -1.05578267800238 0.0357295433683547 -0.0135362571102007 -0.0542600281743339 -1.05578267800238 -0.00288206829562941 0.0678888689943972 0.210431741750215 0.104979656100352 0.0163302423242152 0.0275631202776743 0.108997723634404 0.0429505275290956 0.148785897558214 -0.0987552183156617 0.148927393854356 0.107057406836627 -0.120329167720288 -0.0150961290940974 -0.120521706695898 0.197782601706137 -0.14086308864113 -0.0103892915472522 0.0130067976081839 0.00897639463090974 -0.0128132362315382 -0.0107868135023322 -0.0590751681044143
"28" 0.133161449774537 -0.0366771900082015 -0.969618926603198 0.0945513510714589 0.0248201868593093 -0.13995399983734 -0.969618926603198 0.0929105497404598 -0.116485092764578 0.00160033741739837 0.173324572100973 -0.0302563436774999 -0.114497907851856 0.0068961592806316 -0.0885929146848004 0.024959119386731 -0.0992768420069972 -0.129441654188986 0.0331428785211249 -0.0149360255510346 0.0200350270321586 -0.0884312164738338 0.0137708353610113 -0.0498400361586133 -0.0562368123821923 -0.0515588478805248 0.0924183435227645 -0.128111242499216 0.104306919453446 -0.103696341731643
"29" -0.0736521563764467 0.0847231129459131 -0.868673616021899 -0.114420653385864 -0.00799631049454602 0.151391070605703 -0.868673616021899 -0.00223077735027335 0.14889051697664 -0.0805943384202795 -0.167884805925125 0.0112453593738562 0.182866790856506 -0.0363451850717005 0.177525159483377 -0.0305921102738695 -0.0442634875900552 -0.0786685008403661 -0.106119390391658 0.151062667482419 -0.0279996682870901 -0.121108214535755 0.262156396091944 0.0378158559816085 0.0201801236065398 -0.0418485797166987 -0.105678084970459 -0.0633695922908948 -0.0240435871193964 0.107318201241676
"30" 0.00859744127170785 0.027349683793507 -1.06023698360633 -0.0323875403809378 -0.165353104640607 -0.0191083724686287 -1.06023698360633 -0.0702919498365555 -0.00715967242434815 0.0616033819002437 0.0348001041477928 0.0730621518168092 -0.109916361755451 -0.0224659781244719 -0.00566998644346939 0.0110330636658642 0.143599583013288 -0.125897014092291 -0.0390247674536676 0.142978766540819 0.0297650412521484 -0.0413757242227002 -0.041816027223344 0.036568782680014 0.163639579780402 -0.0261686981541461 -0.0750411320947044 -0.0881543540789057 -0.067401559827711 0.0191237950220645
"31" -0.200108529856303 0.0574658693280944 -1.03816718982222 -0.0122733334838118 0.0397919825701857 -0.00628384260345827 -1.03816718982222 -0.116976867250796 0.0393452323436164 0.0660448612200165 -0.176220859103781 -0.152330617501162 -0.000573797423008697 -0.0623187404676409 0.148214150882582 0.101190003107384 0.102858743870834 0.0466790500656832 0.0418396290619247 -0.0523488988454994 -0.228369131644424 9.80836681289565e-05 0.0588155092612894 -0.0337996240835815 -0.00231157684216222 0.0228427983564726 -0.011862444504673 -0.0575218385294257 0.0692136015723187 0.00802788459636492
"32" -0.0641567594431618 -0.0881212275631377 -1.00537203877563 0.0459623016160132 -0.0979323395727894 0.0392629874240618 -1.00537203877563 -0.196073184607662 -0.0813081652348996 -0.129473301373321 0.0275630139786951 0.0244375018147569 -0.0362318073648916 0.148292043796617 0.0627473084954846 0.170535202047867 0.0968202035926904 -0.183853694884418 -0.0928442185096772 0.0798239716946349 0.045034439986379 -0.0807313607986726 -0.0237452915255418 0.0544970615791608 -0.158020387814983 0.087885447429096 0.18176289163938 0.0398585714314212 -0.18483838395616 0.16679200999671
"33" -0.0647814376814189 -0.0931936404981571 -1.03533499225463 0.0964034658719073 -0.0118716853638998 0.0132310061564236 -1.03533499225463 0.00990795412314177 -0.327402465808282 0.209268007414912 0.0555846068802263 -0.11046342055784 0.031858014754644 -0.225531936561978 -0.0395584852152865 -0.040550590384814 -0.0272152200963616 0.0472215289099424 -0.0692117667861389 -0.246580680457791 0.0885522068346717 -0.0232508625461207 -0.091698724966334 -0.0264400683109074 -0.139640209983238 0.0852483246698197 -0.0454832488168058 -0.0956782066965375 0.0689457570748649 -0.073354762061146
"34" 0.0406199904779305 0.0436055541969089 -0.931552912265194 -0.165314686876986 -0.12890903728697 0.144204699920891 -0.931552912265194 -0.013403917870455 0.123355724069234 -0.0370311218730578 0.164208854207964 0.00308302799418452 -0.0224754433587912 0.0283716293393461 0.0681804602362908 0.000867352416463475 -0.0184724351144251 -0.132107532180886 0.104551051004723 -0.025553688261674 -0.0113912302291375 -0.0524717711574205 0.00778753055704682 -0.0700154643999605 0.00413587977736343 -0.165955214678347 -0.0622531243943893 0.026557492708342 -0.0241244796645601 0.136871013798943
"35" 0.0329930390658001 -0.0435342279950643 -1.02544014559387 -0.069747016710018 -0.277223571640136 0.0118016828026494 -1.02544014559387 -0.00430502829096215 -0.0148577108220831 0.0671660227894566 -0.182618275410401 -0.0883781866442461 0.0537634359280404 -0.17584603439502 0.0242637434921185 -0.0312762923014637 0.0273086557860352 -0.109788232094276 0.0960752330643451 -0.0206158608903346 -0.112755630260086 0.121961488365257 -0.0192647101191631 0.099875600136704 0.0368227658616859 0.120416149393277 -0.119474051720965 -0.101058503115129 0.194502201702716 -0.0715529760849265
"36" -0.0510953593603683 -0.0821536255462309 -0.951900611972203 -0.031443823224378 -0.148901143123921 0.0726648442225517 -0.951900611972203 -0.0851045877727676 -0.0831793228019311 -0.0199803253721168 -0.0751265738850923 -0.00817673428968319 -0.0508418056795825 -0.0832036586575866 0.0810541648558975 -0.134582260379986 -0.00116663291409408 -0.0478974845708587 0.0119228217276304 -0.00909580507672841 -0.0676326214550327 -0.205904694057338 -0.0514357562965008 -0.0728902762223073 -0.0482311409404135 0.0399889890572076 0.0979559987697659 -0.012047633324573 0.127841175487322 0.0532232395687639
"37" -0.0252846762779959 -0.0464994820034895 -0.98452206776486 -0.0672711226705604 0.288671098215257 0.196041719314662 -0.98452206776486 0.0255856700238199 0.123436441606304 -0.0631839096900836 -0.0338069116067674 -0.0690261485975564 -0.0728259524933303 -0.0050524477562171 0.0744700965612471 -0.115046872435023 0.00925215285661674 0.0115915281505398 -0.118755007984716 0.0724571626885457 0.0878927353613449 0.00798480221972698 -0.0413233700690947 0.111564948340121 0.133919129265411 0.0654249104582628 0.18904504274158 -0.234613789988597 -0.00921629967093806 0.0479700723653071
"38" 0.0429020293780118 -0.0719509191059195 -0.890860141699812 0.208694643882911 0.0162951451281617 0.0930077295535623 -0.890860141699812 -0.227492901873277 0.0106327084672589 0.126941559755438 0.136000125890129 0.162944709896714 -0.00453042725511401 0.0736899931238482 0.0574669140908138 0.0590492672300624 0.0436531648209504 0.0273864442740424 0.179280462827381 -0.0456663213249209 0.03747628974985 0.16421386237853 -0.115889276956626 -0.140925125184611 0.0201849761905667 0.104934535416864 -0.0277666674230335 -0.102467042507682 0.266418360233968 0.133637470821586
"39" 0.185040596764138 -0.12486728629622 -0.943571909278689 0.116840651206973 0.0101412092574756 0.151742522673761 -0.943571909278689 0.0658148159510668 -0.107816718625077 0.00941482927039002 0.0197899914650359 0.112021090321922 -0.0458081764691646 0.00187904001449893 0.0684854649961433 -0.0282982849414189 0.0547917964765217 0.245597158314353 0.0302945166401723 -0.0385069778022473 0.156462278443973 -0.075489717718569 -0.11123052566531 0.0746666026812394 -0.13047984041784 0.0808919876449972 0.105965593593341 0.0964128162848423 -0.0363846155625303 0.0712783715985861
"40" 0.0571338992394958 -0.0518689181360796 -1.15238873542845 -0.196863822918685 -0.042765087874993 -0.0237465139708496 -1.15238873542845 -0.110980426601129 0.0155677985088275 0.0449450999919887 0.0125793316201471 -0.0521729680990279 -0.0342166234937088 0.0318635826548252 -0.152867251085284 -0.15909258223616 -0.120001873752808 0.125044823134117 -0.00935550208612708 0.106113568539185 -0.107541158396252 -0.122384066278722 0.150530079591876 -0.0168585768086819 0.0541509799563294 -0.0888219631616515 0.111782069912292 -0.156669383738136 -0.000313086350939484 0.0828484766419555
"41" 0.0882116739497112 -0.0104190778573037 -0.97087133636832 -0.0611257658687791 0.0324729701294121 0.0584074028775668 -0.97087133636832 -0.192820566100012 0.0174857540197635 0.078959050324539 0.0426508292867598 0.134395101193132 0.0969640828127177 -0.15417205485934 0.076059483863158 -0.0995101638115209 -0.152881846437357 0.10453030766666 -0.0697634482818819 -0.114299836897883 -0.0279981485793737 0.021910415547319 -0.0632327172749287 -0.010211855112433 -0.0467175649598762 -0.11465843981009 0.0176178901996298 -0.0687846600457954 0.0418598871647699 -0.112311790296959
"42" -3.48472062983825e-05 0.140862128593279 -1.10392049655615 -0.0744630734595424 -0.0426843672762117 -0.188359455111522 -1.10392049655615 0.0444572081452093 0.0844254598016008 -0.107958421137044 -0.0101541210985531 -0.095011199058927 -0.125818569717577 -0.218079689977376 0.033184485095945 -0.0666199054273966 0.0450081008016909 -0.102841156710848 -0.0946629085760401 -0.00813780181259908 0.166688618806587 -0.134749914607532 -0.0336113709945876 0.00196359179731535 0.270890042937053 -0.0649371635204798 -0.0102155065305656 0.117139095341589 -0.0149854255857001 -0.030437099924491
"43" -0.121551218222044 -0.119245446141566 -1.06714489809394 0.0369879741112986 -0.0454980507457681 -0.0542246468424538 -1.06714489809394 0.207962818405931 -0.0285431874022639 0.0648050573634413 -0.037918549084979 -0.0318220885086886 0.00887865011252781 0.19994807096985 0.0437851491427998 -0.0174786148360566 0.200047880606458 -0.142256486980078 -0.0297953679124811 -0.0890668411132042 -0.056267959090968 0.0866407278084161 -0.0610530543201524 -0.164650602034881 0.107012296967717 -0.109741984262854 0.0191638944352524 0.226207143167313 -0.0989553769011595 0.16493880702744
"44" -0.00464773139694346 -0.0121065532849955 -1.08422874973653 -0.131390038498533 0.0756429241184411 -0.0659215794193126 -1.08422874973653 0.197427734074283 0.0772420701941743 0.0294321278025815 0.129458570485114 -0.0885328015201214 -0.0951559211784167 -0.0193608259525327 -0.0257953519886137 0.00396392551215058 0.142701185357071 -0.105711308082345 0.0927685466157119 -0.135942156184348 -0.155309229792539 0.0786619359317372 0.015750664219244 -0.0652586306859324 -0.137834149340773 -0.0919479247499006 0.000292836217465668 0.0991130439230486 -0.00828849815193804 0.0136198335826251
"45" 0.109354991505618 -0.227988951848624 -0.9630700376057 -0.0621712874223568 0.0674859717257484 -0.0969687107238378 -0.9630700376057 0.0534949006912435 0.031037354461008 0.0173226699010972 0.0557031534321591 -0.0277835037587684 0.147453926541482 0.18658920989128 -0.019431448000338 -0.0883956455473024 -0.00875464401013822 0.0635919170758855 0.0729207438365548 -0.0231931418821011 -0.101262456818798 -0.126390994111952 -0.169907916511051 -0.0455130932715919 -0.186225020552108 -0.0679027706386947 -0.100841601340988 0.0399909596579088 0.152627948151277 -0.00371566736300265
"46" 0.00254217688871722 -0.0575933107139344 -1.07296917298183 -0.141118380214485 0.104228148599929 -0.0864103936594954 -1.07296917298183 0.0562392866655003 0.018654954902117 -0.0127825181204933 0.0261628727872766 -0.078524137821988 -0.0549532026919063 0.10803242673643 0.0789626924895897 -0.0526893031829309 -0.127058803375677 0.00645089042358189 -0.0131409718844999 0.0451278149932475 0.0349474966278263 -0.184396721068642 0.0964303811968351 0.0534139100939969 -0.0367115197642409 -0.0510095225673215 -0.146163121725199 -0.050698729701091 0.0136962855657813 -0.000406316135311232
"47" -0.0932093719170987 0.10578440626298 -1.11619459080404 0.110369119348991 0.0842775077956968 0.0873451944018086 -1.11619459080404 0.0270737877584441 -0.11703017220583 0.035411783205228 0.184709399397426 0.0385352041931709 0.115425946317078 0.0708630518460996 -0.0197114817908493 -0.0689478892815098 -0.11495562904287 -0.224657657962028 0.190594901845806 -0.119577894949337 0.101680169588625 0.139872866389526 -0.0714956841343157 -0.0906440318957982 0.103147698713395 -0.107072628328303 0.0800216560420185 0.140701531653968 0.089844605926453 -0.131085195143921
"48" -0.237100578910047 0.0395317640991367 -0.959594498376158 -0.0333967844101692 -0.00333918955668604 0.0620818624580557 -0.959594498376158 0.00217125385802381 0.0883301180789222 -0.0220158540060086 -0.0665289737323301 0.00599836189951806 0.0646736002891137 -0.0608062324785205 -0.0584213567740574 0.032510478546728 -0.0734587636730695 -0.0519500169935393 0.149234674618113 -0.149994787637006 0.130969244251312 -0.0163434524003232 0.00108484511548998 0.0991924014591581 0.0626444683358171 0.023694442748201 0.0424103490470782 0.0640081308043169 -0.0921326277858614 -0.190326720431984
"49" -0.229945685318958 -0.00324145890480217 -1.01427142589342 0.146997778280986 0.0217486844147398 0.00776387020660755 -1.01427142589342 -0.077625472734518 0.101920646516066 -0.0196378266283842 -0.0641319385983178 0.134937083069928 -0.0537784776546896 0.0869221006748596 0.0887178192078921 -0.0232699517162983 0.227645700826629 -0.055154983308822 -0.0319270269411257 -0.068384589590879 0.0219033048242977 0.159242182202161 -0.252772033032117 0.0625781937050963 -0.0318712222743738 -0.0710435312695975 0.022321749211337 0.14541211066545 -0.119398356389039 -0.0449162057455397
